POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
SP,Cliff Lee,Cliff,Lee,80s GrEighties TTC,6' 3',205 lbs,L,L,56,Cleveland,CLE,2003,1993-2004,RS,NA,74238,Iron,Iron Infusion 2 - Rookie Sensation  SP Cliff Lee  CLE  2003,0,Y,5,4,1,4,1,3,1,1,4,5,1,1,1,3,5,4,1,4,3,25,9,Normal,Pull,Pull,85,98,67,128,84,86,81,124,135,54,85,107,54,127,98,65,71,52,NA,92,NA,87,NA,NA,NA,NA,NA,5,NEU,90-92,3/4,Normal,66,50,NA,NA,NA,23,14,20,23,1,1,2,47,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,1,0,0,0,0,12.1,55,47,10,2,0,2,8,6,6,0,7,0,1,1,0,0,0,2,0,0,0,1.09,193,13,15,0,0,-0.3,0.2,0.3,5.39,1,2,2,1,1,0,0,0,0,0.73,0,1.062,0,0,12.1,0,0,1,1,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:32:19.379784
SP,Balor Moore,Balor,Moore,Swindon Squirrels,6' 2',185 lbs,L,L,56,Montreal Expos,WSN,1972,1961-1979,UnH,NA,73780,Iron,Iron Infusion - Unsung Heroes  SP Balor Moore  MON  1972,0,Y,5,5,3,5,1,5,3,3,5,5,1,5,3,3,5,6,1,5,3,28,19,Normal,Pull,Normal,133,78,79,80,77,152,84,87,83,85,127,76,76,80,74,74,NA,136,73,NA,NA,NA,90,NA,NA,NA,NA,4,FB,89-91,3/4,Normal,72,38,NA,NA,NA,34,20,25,23,6,5,7,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,0,1,0,0,0,17,82,72,20,3,0,4,16,16,8,0,14,0,0,2,2,0,0,1,0,0,0,0.96,302,12,20,0,1,-0.8,0.2,-0,4.58,1,3,3,1,0,0,1,0,0,0,-0.1,0,1,1,17,0,0,0,0,1,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:32:19.379784
RP,Balor Moore,Balor,Moore,Crystal Lake Danger Noodles,6' 2',185 lbs,L,L,56,Montreal Expos,WSN,1972,1961-1979,UnH,NA,73780,Iron,Iron Infusion - Unsung Heroes  SP Balor Moore  MON  1972,0,N,-1,4,2,4,1,4,2,2,4,4,1,4,2,2,4,5,1,4,2,28,19,Normal,Pull,Normal,122,71,72,73,70,140,77,80,76,78,117,69,69,73,68,74,NA,136,73,NA,NA,NA,90,NA,NA,NA,NA,4,FB,89-91,3/4,Normal,72,38,NA,NA,NA,34,20,25,23,6,5,7,63,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23,9,2,1,0,0,0,0,0.1,6.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:32:19.379784
SP,Balor Moore,Balor,Moore,Winnipeg Team of Awesome,6' 2',185 lbs,L,L,56,Montreal Expos,WSN,1972,1961-1979,UnH,NA,73780,Iron,Iron Infusion - Unsung Heroes  SP Balor Moore  MON  1972,0,N,-1,4,2,4,1,4,2,2,4,4,1,4,2,2,4,5,1,4,2,28,19,Normal,Pull,Normal,122,71,72,73,70,140,77,80,76,78,117,69,69,73,68,74,NA,136,73,NA,NA,NA,90,NA,NA,NA,NA,4,FB,89-91,3/4,Normal,72,38,NA,NA,NA,34,20,25,23,6,5,7,63,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,0,0,0,0,0,1,1,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.52,21,0,1,0,0,-0.1,0,0.1,5.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:32:19.379784
RP,Balor Moore,Balor,Moore,Keystone Kings,6' 2',185 lbs,L,L,56,Montreal Expos,WSN,1972,1961-1979,UnH,NA,73780,Iron,Iron Infusion - Unsung Heroes  SP Balor Moore  MON  1972,0,N,-1,4,2,4,1,4,2,2,4,4,1,4,2,2,4,5,1,4,2,28,19,Normal,Pull,Normal,122,71,72,73,70,140,77,80,76,78,117,69,69,73,68,74,NA,136,73,NA,NA,NA,90,NA,NA,NA,NA,4,FB,89-91,3/4,Normal,72,38,NA,NA,NA,34,20,25,23,6,5,7,63,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,0.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.8,6,0,0,0,0,0,0,0,-3.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:32:19.379784
RP,Balor Moore,Balor,Moore,Wuhan Bats,6' 2',185 lbs,L,L,56,Montreal Expos,WSN,1972,1961-1979,UnH,NA,73780,Iron,Iron Infusion - Unsung Heroes  SP Balor Moore  MON  1972,0,N,-1,4,2,4,1,4,2,2,4,4,1,4,2,2,4,5,1,4,2,28,19,Normal,Pull,Normal,122,71,72,73,70,140,77,80,76,78,117,69,69,73,68,74,NA,136,73,NA,NA,NA,90,NA,NA,NA,NA,4,FB,89-91,3/4,Normal,72,38,NA,NA,NA,34,20,25,23,6,5,7,63,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,0,1,6.2,34,31,7,1,0,3,5,5,3,0,6,0,0,0,0,0,0,1,1,2,1,0.36,114,5,8,0,0,-0.1,-0.1,0,4.39,1,3,0,1,1,0,0,0,0,1.35,0,1.062,0,0,6.2,0,0,1,1,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:32:19.379784
SP,Balor Moore,Balor,Moore,Poulsbo Vikings,6' 2',185 lbs,L,L,56,Montreal Expos,WSN,1972,1961-1979,UnH,NA,73780,Iron,Iron Infusion - Unsung Heroes  SP Balor Moore  MON  1972,0,Y,5,5,3,5,1,5,3,3,5,5,1,5,3,3,5,6,1,5,3,28,19,Normal,Pull,Normal,133,78,79,80,77,152,84,87,83,85,127,76,76,80,74,74,NA,136,73,NA,NA,NA,90,NA,NA,NA,NA,4,FB,89-91,3/4,Normal,72,38,NA,NA,NA,34,20,25,23,6,5,7,69,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,0,0,0,0,0,2,7.1,40,36,7,0,1,6,9,9,4,0,6,0,0,0,0,0,0,0,2,3,2,0.29,130,4,11,0,0,-0.2,-0.5,-0.2,4.86,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:32:19.379784
RP,Joe Musgrove,Joe,Musgrove,Morton White Sox,6' 5',230 lbs,R,R,56,Houston Astros,HOU,2017,2015+,Snap,NA,70721,Iron,Snapshot  SP Joe Musgrove  HOU  2017,0,N,-1,3,1,3,2,2,1,1,3,3,2,3,1,1,3,3,2,2,1,30,19,Normal,Normal,Normal,64,59,72,49,64,84,64,75,48,72,50,55,71,49,59,66,49,72,70,NA,NA,57,NA,NA,NA,NA,NA,5,NEU,90-92,3/4,Normal,54,115,NA,NA,NA,35,31,29,23,4,8,1,76,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,22,3,6,39,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,1,10,7,3,0,0,1,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0.47,35,1,2,0,0,-0,-0.1,-0.3,8.65,1,1,0,1,1,0,0,0,0,9,0,1.062,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:32:19.379784
RP,Phil Niekro,Phil,Niekro,San Diego Billie Goats,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,N,-1,14,14,34,5,29,14,11,14,48,5,29,16,16,15,30,5,29,14,29,35,Normal,Spray,Pull,77,89,71,66,101,70,80,69,63,89,84,97,74,69,111,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,0,1,0,0,1,0,9.2,40,38,5,2,1,2,4,4,2,0,7,0,0,0,1,0,0,1,4,3,0,0.69,177,8,13,1,0,0.2,0.1,0.3,3.92,1,5,0,2,1,1,0,0,0,1.86,-0.1,1.062,1,0,9.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Weinerville Weiners,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,3.1,19,19,3,4,1,1,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0.57,57,5,3,0,0,-0.3,0.1,-0.2,4.43,1,1,1,1,0,1,0,0,0,2.7,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Ohio Players,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,4,3,0,0,0,0,29.1,125,116,20,6,0,2,12,10,9,0,15,0,0,0,0,0,0,1,0,0,0,0.86,437,39,32,2,0,0.2,1.1,1.3,5,1,4,4,6,2,4,0,0,0,1.84,-0.1,1.062,2,0,29.1,0,0,1,1,1,1,0,0,0,0,0,0,-0.1,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,San Francisco Sabermetricians,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,8,0,0,0,0,1,1,9,37,34,7,0,0,1,3,3,3,0,3,0,0,0,0,0,0,1,5,9,0,0.68,133,13,10,0,0,-0.2,0.1,0.3,5.67,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Swindon Squirrels,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,3,0,3,0,0,0,18.2,92,82,18,4,1,5,18,18,9,0,15,1,0,0,1,0,0,2,0,0,0,1.27,339,18,21,0,0,-1.4,0.2,-0,4.71,1,3,3,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Georgia (Tech) On My Mind,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,6,2,2,0,0,0,38,184,163,31,9,2,8,35,32,21,3,23,0,0,0,1,0,0,2,0,0,0,0.92,635,40,48,4,0,-1.4,0.5,0,5.49,1,6,6,6,3,3,0,1,0,1.42,-0.4,1.062,4,0,38,0,0,3,3,0,0,0,0,0,0,0,0,0.3,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Falls Church Tigers,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,1,0,0,0,10,47,41,6,4,1,1,11,10,5,0,4,0,0,1,1,0,0,1,0,0,0,1.21,172,11,14,0,0,-1,0.2,-0.1,6.04,1,2,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Crystal Lake Danger Noodles,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,N,-1,14,14,34,5,29,14,11,14,48,5,29,16,16,15,30,5,29,14,29,35,Normal,Spray,Pull,77,89,71,66,101,70,80,69,63,89,84,97,74,69,111,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,4,4,3,1,0,0,0,25,118,106,22,6,2,3,18,14,12,0,9,0,0,0,0,1,0,3,0,0,0,1.37,394,33,29,1,0,0.3,0.5,0.4,6.01,1,4,4,3,2,1,0,0,0,1.08,0,1.062,1,0,25,0,0,3,3,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Winnipeg Team of Awesome,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,N,-1,14,14,34,5,29,14,11,14,48,5,29,16,16,15,30,5,29,14,29,35,Normal,Spray,Pull,77,89,71,66,101,70,80,69,63,89,84,97,74,69,111,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,83,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,1,0,0,0,0,14,66,54,10,4,1,0,4,3,10,0,10,1,0,1,0,0,0,2,0,0,0,1.34,246,18,10,2,0,0.2,0.5,0.8,5.44,1,2,2,3,1,2,0,1,0,1.93,-0.2,1.062,2,0,14,0,0,1,1,0,0,0,0,0,0,0,0,-0.3,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Castroville Mashers - DCFC,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,1 568,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,6,2,2,0,0,0,41,189,171,27,9,1,17,32,32,16,0,19,0,1,1,1,0,0,5,0,0,0,1.18,665,45,51,0,1,-1.4,-0.4,0.4,5.52,1,6,6,4,3,1,0,0,0,0.88,0.4,0.797,1,1,41,0,0,1,1,1,1,1,1,0,0,1,0,0,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Harry's Clubs TTC,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,2,0,0,0,10,54,48,11,4,0,5,14,14,5,0,5,0,0,1,0,0,0,1,0,0,0,1.16,183,7,17,2,0,-0.8,-0.2,-0.3,5.73,1,2,2,1,0,1,0,0,0,0.9,-0.3,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Brescia Gladiators,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,5,5,2,2,0,0,0,32,144,134,25,8,2,6,25,21,9,0,18,1,0,0,4,1,0,3,0,0,0,1.15,507,29,45,0,0,-0.4,0.6,0.3,4.88,1,5,5,1,1,0,0,0,0,0.28,0,1.062,0,0,32,0,0,1,1,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Huntsville Stars,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,0,0,0,0,10.1,46,44,8,2,0,3,11,10,2,0,4,0,0,0,0,0,0,0,0,0,0,1.02,152,12,15,0,0,-0.6,0.1,-0.1,5.27,1,2,2,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,2025-12-30 23:32:19.379784
SP,Phil Niekro,Phil,Niekro,Winnipeg GoJetsGo,6' 1',180 lbs,R,R,56,New York Yankees,NYY,1984,1980-1992,AS,NA,74217,Iron,4th of July: 3000th K - Historical All-Star  SP Phil Niekro  NYY  1984,0,Y,5,16,16,38,6,32,16,13,16,53,6,32,18,18,17,33,6,32,16,29,35,Normal,Spray,Pull,84,97,78,73,110,77,88,76,70,97,92,105,81,75,121,68,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,131,3,FB,90-92,3/4,Normal,83,64,NA,NA,NA,35,41,38,39,5,4,8,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,10,5,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,6,6,2,2,0,0,0,43,199,175,41,8,0,10,36,34,16,0,32,1,1,6,2,1,0,5,0,0,0,0.99,720,47,42,1,0,-0.9,0.7,0.3,4.52,1,6,6,3,1,2,0,0,0,0.63,-0.3,1.062,1,0,43,0,0,2,1,0,0,0,0,0,0,0,0,0.1,0,2025-12-30 23:32:19.379784
